@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute inputs-1 numeric
@attribute inputs-2 numeric
@attribute inputs-3 numeric
@attribute outputs-1 numeric
@attribute outputs-2 numeric
@attribute outputs-3 numeric

@data
2390,'2024/04/23 23:41:19:749',5,252,127,62,0.9,0.78,0.5
2391,'2024/04/23 23:41:19:787',5,253,127,60,0.9,0.78,0.5
2392,'2024/04/23 23:41:19:833',5,254,126,60,0.9,0.76,0.5
2393,'2024/04/23 23:41:19:876',5,254,126,60,0.9,0.75,0.5
2394,'2024/04/23 23:41:19:911',5,253,126,61,0.9,0.74,0.5
2395,'2024/04/23 23:41:19:949',5,253,126,61,0.9,0.73,0.5
2396,'2024/04/23 23:41:19:996',5,253,125,60,0.9,0.73,0.5
2397,'2024/04/23 23:41:20:033',5,253,124,61,0.9,0.72,0.5
2398,'2024/04/23 23:41:20:068',5,253,124,61,0.9,0.72,0.5
2399,'2024/04/23 23:41:20:101',5,253,123,60,0.9,0.72,0.5
2400,'2024/04/23 23:41:20:133',5,253,123,60,0.9,0.72,0.5
2401,'2024/04/23 23:41:20:165',5,252,122,61,0.9,0.71,0.5
2402,'2024/04/23 23:41:20:197',5,252,122,61,0.9,0.71,0.5
2403,'2024/04/23 23:41:20:228',5,254,123,59,0.9,0.7,0.5
2404,'2024/04/23 23:41:20:260',5,254,123,59,0.9,0.7,0.5
2405,'2024/04/23 23:41:20:299',5,256,123,55,0.9,0.7,0.5
2406,'2024/04/23 23:41:20:332',5,256,123,55,0.9,0.69,0.5
2407,'2024/04/23 23:41:20:367',5,251,119,61,0.9,0.69,0.5
2408,'2024/04/23 23:41:20:402',5,251,119,61,0.9,0.68,0.5
2409,'2024/04/23 23:41:20:434',5,254,119,60,0.9,0.68,0.5
2410,'2024/04/23 23:41:20:472',5,254,119,60,0.9,0.68,0.5
2411,'2024/04/23 23:41:20:504',5,252,117,61,0.9,0.67,0.5
2412,'2024/04/23 23:41:20:537',5,252,117,61,0.9,0.66,0.5
2413,'2024/04/23 23:41:20:570',5,251,115,61,0.9,0.66,0.5
2414,'2024/04/23 23:41:20:603',5,251,115,61,0.9,0.65,0.5
2415,'2024/04/23 23:41:20:637',5,252,113,60,0.9,0.65,0.5
2416,'2024/04/23 23:41:20:669',5,252,113,60,0.9,0.65,0.5
2417,'2024/04/23 23:41:20:704',5,251,112,60,0.9,0.65,0.5
2418,'2024/04/23 23:41:20:739',5,251,112,60,0.9,0.65,0.5
2419,'2024/04/23 23:41:20:772',5,251,110,60,0.9,0.65,0.5
2420,'2024/04/23 23:41:20:802',5,251,110,60,0.9,0.65,0.5
2421,'2024/04/23 23:41:20:835',5,249,108,63,0.9,0.65,0.5
2422,'2024/04/23 23:41:20:869',5,249,108,63,0.9,0.64,0.5
2423,'2024/04/23 23:41:20:903',5,252,110,58,0.9,0.64,0.5
2424,'2024/04/23 23:41:20:936',5,252,110,58,0.9,0.63,0.5
2425,'2024/04/23 23:41:20:972',5,250,107,58,0.9,0.62,0.5
2426,'2024/04/23 23:41:21:005',5,250,107,58,0.9,0.61,0.5
2427,'2024/04/23 23:41:21:040',5,249,106,59,0.9,0.6,0.5
2428,'2024/04/23 23:41:21:075',5,249,106,59,0.9,0.59,0.5
2429,'2024/04/23 23:41:21:108',5,249,105,59,0.9,0.58,0.5
2430,'2024/04/23 23:41:21:142',5,249,105,59,0.9,0.57,0.5
2431,'2024/04/23 23:41:21:176',5,248,104,60,0.9,0.57,0.5
2432,'2024/04/23 23:41:21:210',5,248,104,60,0.9,0.57,0.5
2433,'2024/04/23 23:41:21:243',5,248,102,60,0.9,0.57,0.5
2434,'2024/04/23 23:41:21:274',5,248,102,60,0.9,0.57,0.5
2435,'2024/04/23 23:41:21:306',5,247,102,59,0.9,0.57,0.5
2436,'2024/04/23 23:41:21:336',5,247,102,59,0.9,0.57,0.5
2437,'2024/04/23 23:41:21:374',5,245,98,62,0.9,0.57,0.5
2438,'2024/04/23 23:41:21:414',5,245,98,62,0.9,0.56,0.5
2439,'2024/04/23 23:41:21:445',5,248,99,57,0.9,0.56,0.5
2440,'2024/04/23 23:41:21:476',5,248,99,57,0.9,0.56,0.5
2441,'2024/04/23 23:41:21:508',5,248,97,57,0.9,0.56,0.5
2442,'2024/04/23 23:41:21:543',5,248,97,57,0.9,0.56,0.5
2443,'2024/04/23 23:41:21:575',5,246,95,59,0.9,0.56,0.5
2444,'2024/04/23 23:41:21:610',5,246,95,59,0.9,0.56,0.5
2445,'2024/04/23 23:41:21:642',5,246,93,59,0.9,0.56,0.5
2446,'2024/04/23 23:41:21:673',5,246,93,59,0.9,0.56,0.5
2447,'2024/04/23 23:41:21:704',5,246,93,58,0.9,0.56,0.5
2448,'2024/04/23 23:41:21:736',5,246,93,58,0.9,0.56,0.5
2449,'2024/04/23 23:41:21:769',5,246,91,58,0.9,0.56,0.5
2450,'2024/04/23 23:41:21:804',5,246,91,58,0.9,0.56,0.5
2451,'2024/04/23 23:41:21:837',5,246,90,57,0.9,0.55,0.5
2452,'2024/04/23 23:41:21:871',5,246,90,57,0.9,0.54,0.5
2453,'2024/04/23 23:41:21:902',5,246,88,57,0.9,0.53,0.5
2454,'2024/04/23 23:41:21:936',5,246,88,57,0.9,0.53,0.5
2455,'2024/04/23 23:41:21:971',5,243,85,60,0.9,0.53,0.5
2456,'2024/04/23 23:41:22:005',5,243,85,60,0.9,0.52,0.5
2457,'2024/04/23 23:41:22:037',5,245,85,58,0.9,0.52,0.5
2458,'2024/04/23 23:41:22:069',5,245,85,58,0.9,0.51,0.5
2459,'2024/04/23 23:41:22:103',5,245,83,59,0.9,0.51,0.5
2460,'2024/04/23 23:41:22:135',5,245,83,59,0.9,0.5,0.5
2461,'2024/04/23 23:41:22:168',5,247,84,56,0.9,0.49,0.5
2462,'2024/04/23 23:41:22:201',5,247,84,56,0.9,0.49,0.5
2463,'2024/04/23 23:41:22:236',5,247,81,57,0.9,0.48,0.5
2464,'2024/04/23 23:41:22:271',5,247,81,57,0.9,0.47,0.5
2465,'2024/04/23 23:41:22:306',5,246,79,59,0.9,0.47,0.5
2466,'2024/04/23 23:41:22:339',5,246,79,59,0.9,0.46,0.5
2467,'2024/04/23 23:41:22:371',5,246,77,60,0.9,0.45,0.5
2468,'2024/04/23 23:41:22:406',5,246,77,60,0.9,0.44,0.5
2469,'2024/04/23 23:41:22:439',5,247,76,58,0.9,0.44,0.5
2470,'2024/04/23 23:41:22:472',5,247,76,58,0.9,0.44,0.5
2471,'2024/04/23 23:41:22:501',5,247,76,58,0.9,0.44,0.5
2472,'2024/04/23 23:41:22:537',5,247,76,58,0.9,0.43,0.5
2473,'2024/04/23 23:41:22:572',5,249,77,54,0.9,0.43,0.5
2474,'2024/04/23 23:41:22:604',5,249,77,54,0.9,0.43,0.5
2475,'2024/04/23 23:41:22:639',5,249,76,56,0.9,0.42,0.5
2476,'2024/04/23 23:41:22:674',5,249,76,56,0.9,0.42,0.5
2477,'2024/04/23 23:41:22:707',5,249,74,57,0.9,0.41,0.5
2478,'2024/04/23 23:41:22:738',5,249,74,57,0.9,0.4,0.5
2479,'2024/04/23 23:41:22:771',5,250,73,55,0.9,0.39,0.5
2480,'2024/04/23 23:41:22:806',5,250,73,55,0.9,0.39,0.5
2481,'2024/04/23 23:41:22:837',5,251,73,55,0.9,0.39,0.5
2482,'2024/04/23 23:41:22:873',5,251,73,55,0.9,0.39,0.5
2483,'2024/04/23 23:41:22:907',5,253,74,53,0.9,0.38,0.5
2484,'2024/04/23 23:41:22:940',5,253,74,53,0.9,0.37,0.5
2485,'2024/04/23 23:41:22:974',5,254,74,53,0.9,0.37,0.5
2486,'2024/04/23 23:41:23:009',5,254,74,53,0.9,0.36,0.5
2487,'2024/04/23 23:41:23:041',5,255,74,54,0.9,0.35,0.5
2488,'2024/04/23 23:41:23:075',5,255,74,54,0.9,0.35,0.5
2489,'2024/04/23 23:41:23:110',5,254,72,57,0.9,0.35,0.5
2490,'2024/04/23 23:41:23:144',5,254,72,57,0.9,0.35,0.5
2491,'2024/04/23 23:41:23:181',5,254,72,58,0.9,0.34,0.5
2492,'2024/04/23 23:41:23:215',5,254,72,58,0.9,0.34,0.5
2493,'2024/04/23 23:41:23:250',5,256,72,56,0.9,0.33,0.5
2494,'2024/04/23 23:41:23:292',5,256,72,56,0.9,0.33,0.5
2495,'2024/04/23 23:41:23:326',5,257,70,59,0.9,0.32,0.5
2496,'2024/04/23 23:41:23:361',5,260,71,55,0.9,0.31,0.5
2497,'2024/04/23 23:41:23:397',5,260,71,55,0.9,0.31,0.5
2498,'2024/04/23 23:41:23:428',5,260,69,55,0.9,0.31,0.5
2499,'2024/04/23 23:41:23:464',5,260,69,55,0.9,0.3,0.5
2500,'2024/04/23 23:41:23:502',5,260,68,57,0.9,0.28,0.5
2501,'2024/04/23 23:41:23:540',5,260,68,57,0.9,0.26,0.5
2502,'2024/04/23 23:41:23:574',5,262,66,55,0.9,0.26,0.5
2503,'2024/04/23 23:41:23:607',5,262,66,55,0.9,0.25,0.5
2504,'2024/04/23 23:41:23:640',5,263,65,54,0.9,0.25,0.5
2505,'2024/04/23 23:41:23:673',5,263,65,54,0.9,0.23,0.5
2506,'2024/04/23 23:41:23:707',5,264,63,52,0.9,0.22,0.5
2507,'2024/04/23 23:41:23:741',5,264,63,52,0.9,0.22,0.5
2508,'2024/04/23 23:41:23:777',5,261,61,55,0.9,0.22,0.5
2509,'2024/04/23 23:41:23:811',5,261,61,55,0.9,0.22,0.5
2510,'2024/04/23 23:41:23:853',5,260,58,57,0.9,0.21,0.5
2511,'2024/04/23 23:41:23:889',5,264,59,53,0.9,0.2,0.5
2512,'2024/04/23 23:41:23:925',5,264,59,53,0.9,0.19,0.5
2513,'2024/04/23 23:41:23:960',5,264,59,51,0.9,0.18,0.5
2514,'2024/04/23 23:41:23:994',5,264,59,51,0.9,0.17,0.5
2515,'2024/04/23 23:41:24:027',5,264,59,51,0.9,0.16,0.5
2516,'2024/04/23 23:41:24:061',5,262,54,56,0.9,0.16,0.5
2517,'2024/04/23 23:41:24:095',5,265,55,52,0.9,0.16,0.5
2518,'2024/04/23 23:41:24:132',5,265,55,52,0.9,0.15,0.5
2519,'2024/04/23 23:41:24:168',5,265,55,52,0.9,0.14,0.5
2520,'2024/04/23 23:41:24:201',5,265,55,52,0.9,0.14,0.5
2521,'2024/04/23 23:41:24:234',5,265,55,52,0.9,0.14,0.5
2522,'2024/04/23 23:41:24:269',5,265,55,52,0.9,0.13,0.5
2523,'2024/04/23 23:41:24:306',5,265,55,52,0.9,0.12,0.5
2524,'2024/04/23 23:41:24:340',5,265,55,52,0.9,0.12,0.5
2525,'2024/04/23 23:41:24:375',5,265,55,52,0.9,0.12,0.5
2526,'2024/04/23 23:41:24:407',5,265,55,52,0.9,0.12,0.5
2527,'2024/04/23 23:41:24:441',5,260,44,59,0.9,0.12,0.5
2528,'2024/04/23 23:41:24:474',5,260,44,59,0.9,0.12,0.5
2529,'2024/04/23 23:41:24:509',5,260,45,57,0.9,0.12,0.5
2530,'2024/04/23 23:41:24:544',5,260,45,57,0.9,0.11,0.5
2531,'2024/04/23 23:41:24:578',5,259,41,60,0.9,0.11,0.5
2532,'2024/04/23 23:41:24:614',5,259,41,60,0.9,0.1,0.5
2533,'2024/04/23 23:41:24:653',5,262,43,56,0.9,0.1,0.5
2534,'2024/04/23 23:41:24:689',5,262,43,56,0.9,0.1,0.5
2535,'2024/04/23 23:41:24:728',5,262,43,56,0.9,0.1,0.5
2536,'2024/04/23 23:41:24:765',5,263,40,55,0.9,0.1,0.5
2537,'2024/04/23 23:41:24:800',5,263,40,55,0.9,0.09,0.5
2538,'2024/04/23 23:41:24:838',5,262,40,56,0.9,0.09,0.5
2539,'2024/04/23 23:41:24:876',5,262,40,56,0.9,0.08,0.5
2540,'2024/04/23 23:41:24:917',5,266,41,52,0.9,0.08,0.5
2541,'2024/04/23 23:41:24:953',5,266,41,52,0.9,0.07,0.5
2542,'2024/04/23 23:41:24:995',5,265,42,53,0.9,0.07,0.5
2543,'2024/04/23 23:41:25:029',5,263,39,55,0.9,0.07,0.5
2544,'2024/04/23 23:41:25:061',5,263,39,55,0.9,0.06,0.5
2545,'2024/04/23 23:41:25:094',5,267,43,51,0.9,0.06,0.5
2546,'2024/04/23 23:41:25:130',5,267,43,51,0.9,0.06,0.5
2547,'2024/04/23 23:41:25:163',5,267,43,51,0.9,0.06,0.5
2548,'2024/04/23 23:41:25:194',5,267,43,51,0.9,0.05,0.5
2549,'2024/04/23 23:41:25:229',5,267,43,51,0.9,0.05,0.5
2550,'2024/04/23 23:41:25:261',5,267,43,51,0.9,0.04,0.5
2551,'2024/04/23 23:41:25:293',5,267,43,51,0.9,0.04,0.5
2552,'2024/04/23 23:41:25:325',5,267,43,51,0.9,0.04,0.5
2553,'2024/04/23 23:41:25:356',5,267,43,51,0.9,0.04,0.5
2554,'2024/04/23 23:41:25:390',5,267,43,51,0.9,0.04,0.5
2555,'2024/04/23 23:41:25:420',5,267,43,51,0.9,0.04,0.5
2556,'2024/04/23 23:41:25:454',5,267,43,51,0.9,0.04,0.5
2557,'2024/04/23 23:41:25:489',5,267,43,51,0.9,0.04,0.5
2558,'2024/04/23 23:41:25:521',5,0,0,0,0.9,0.04,0.5
2559,'2024/04/23 23:41:25:556',5,0,0,0,0.9,0.04,0.5
2560,'2024/04/23 23:41:25:593',5,0,0,0,0.9,0.04,0.5
2561,'2024/04/23 23:41:25:629',5,0,0,0,0.9,0.04,0.5
2562,'2024/04/23 23:41:25:665',5,0,0,0,0.9,0.04,0.5
2563,'2024/04/23 23:41:25:697',5,0,0,0,0.9,0.04,0.5
2564,'2024/04/23 23:41:25:729',5,0,0,0,0.9,0.04,0.5
2565,'2024/04/23 23:41:25:763',5,0,0,0,0.9,0.04,0.5
2566,'2024/04/23 23:41:25:793',5,0,0,0,0.9,0.04,0.5
2567,'2024/04/23 23:41:25:825',5,0,0,0,0.9,0.04,0.5
2568,'2024/04/23 23:41:25:857',5,0,0,0,0.9,0.04,0.5
2569,'2024/04/23 23:41:25:889',5,0,0,0,0.9,0.04,0.5
2570,'2024/04/23 23:41:25:921',5,0,0,0,0.9,0.04,0.5
2571,'2024/04/23 23:41:25:953',5,0,0,0,0.9,0.04,0.5
2572,'2024/04/23 23:41:25:988',5,0,0,0,0.9,0.04,0.5
2573,'2024/04/23 23:41:26:021',5,0,0,0,0.9,0.04,0.5
2574,'2024/04/23 23:41:26:055',5,265,40,53,0.9,0.04,0.5
2575,'2024/04/23 23:41:26:090',5,265,40,53,0.9,0.04,0.5
2576,'2024/04/23 23:41:26:126',5,264,41,53,0.9,0.04,0.5
2577,'2024/04/23 23:41:26:161',5,264,41,55,0.9,0.04,0.5
2578,'2024/04/23 23:41:26:194',5,264,41,55,0.9,0.04,0.5
2579,'2024/04/23 23:41:26:230',5,263,43,55,0.9,0.04,0.5
2580,'2024/04/23 23:41:26:273',5,263,43,55,0.9,0.04,0.5
2581,'2024/04/23 23:41:26:306',5,259,44,57,0.9,0.04,0.5
2582,'2024/04/23 23:41:26:341',5,259,44,57,0.9,0.04,0.5
2583,'2024/04/23 23:41:26:378',5,256,44,58,0.9,0.04,0.5
2584,'2024/04/23 23:41:26:410',5,256,44,58,0.9,0.04,0.5
2585,'2024/04/23 23:41:26:443',5,255,44,59,0.9,0.04,0.5
2586,'2024/04/23 23:41:26:476',5,255,44,59,0.9,0.04,0.5
2587,'2024/04/23 23:41:26:508',5,256,45,57,0.9,0.04,0.5
2588,'2024/04/23 23:41:26:541',5,256,45,57,0.9,0.04,0.5
2589,'2024/04/23 23:41:26:582',5,256,45,57,0.9,0.04,0.5
2590,'2024/04/23 23:41:26:615',5,256,45,57,0.9,0.04,0.5
2591,'2024/04/23 23:41:26:648',5,257,45,57,0.9,0.04,0.5
2592,'2024/04/23 23:41:26:691',5,257,45,57,0.9,0.04,0.5
2593,'2024/04/23 23:41:26:723',5,258,45,58,0.9,0.04,0.5
2594,'2024/04/23 23:41:26:762',5,258,45,58,0.9,0.04,0.5
2595,'2024/04/23 23:41:26:797',5,258,44,58,0.9,0.04,0.5
2596,'2024/04/23 23:41:26:838',5,259,45,57,0.9,0.04,0.5
2597,'2024/04/23 23:41:26:871',5,259,45,57,0.9,0.04,0.5
2598,'2024/04/23 23:41:26:907',5,259,45,56,0.9,0.04,0.5
2599,'2024/04/23 23:41:26:945',5,259,45,56,0.9,0.04,0.5
2600,'2024/04/23 23:41:26:978',5,258,45,57,0.9,0.04,0.5
2601,'2024/04/23 23:41:27:012',5,258,45,57,0.9,0.04,0.5
2602,'2024/04/23 23:41:27:054',5,258,44,57,0.9,0.04,0.5
2603,'2024/04/23 23:41:27:088',5,256,43,59,0.9,0.04,0.5
2604,'2024/04/23 23:41:27:122',5,256,43,59,0.9,0.04,0.5
2605,'2024/04/23 23:41:27:159',5,256,43,59,0.9,0.04,0.5
2606,'2024/04/23 23:41:27:192',5,256,43,59,0.9,0.04,0.5
2607,'2024/04/23 23:41:27:226',5,256,43,59,0.9,0.04,0.5
2608,'2024/04/23 23:41:27:258',5,257,43,58,0.9,0.04,0.5
2609,'2024/04/23 23:41:27:295',5,257,43,58,0.9,0.04,0.5
2610,'2024/04/23 23:41:27:329',5,256,42,58,0.9,0.04,0.5
2611,'2024/04/23 23:41:27:360',5,256,42,60,0.9,0.04,0.5
2612,'2024/04/23 23:41:27:395',5,256,42,60,0.9,0.04,0.5
2613,'2024/04/23 23:41:27:429',5,258,43,59,0.9,0.04,0.5
2614,'2024/04/23 23:41:27:466',5,258,43,59,0.9,0.04,0.5
2615,'2024/04/23 23:41:27:507',5,258,44,58,0.9,0.04,0.5
2616,'2024/04/23 23:41:27:542',5,258,44,58,0.9,0.04,0.5
2617,'2024/04/23 23:41:27:581',5,257,45,58,0.9,0.04,0.5
2618,'2024/04/23 23:41:27:615',5,257,45,58,0.9,0.04,0.5
2619,'2024/04/23 23:41:27:650',5,258,47,57,0.9,0.04,0.5
2620,'2024/04/23 23:41:27:692',5,258,47,57,0.9,0.04,0.5
2621,'2024/04/23 23:41:27:726',5,257,47,59,0.9,0.04,0.5
2622,'2024/04/23 23:41:27:761',5,257,48,58,0.9,0.04,0.5
2623,'2024/04/23 23:41:27:799',5,257,48,58,0.9,0.05,0.5
2624,'2024/04/23 23:41:27:834',5,256,49,58,0.9,0.05,0.5
2625,'2024/04/23 23:41:27:867',5,256,49,58,0.9,0.05,0.5
2626,'2024/04/23 23:41:27:905',5,258,53,56,0.9,0.06,0.5
2627,'2024/04/23 23:41:27:939',5,258,53,56,0.9,0.06,0.5
2628,'2024/04/23 23:41:27:974',5,257,53,56,0.9,0.06,0.5
2629,'2024/04/23 23:41:28:007',5,257,53,56,0.9,0.06,0.5
2630,'2024/04/23 23:41:28:048',5,259,56,55,0.9,0.06,0.5
2631,'2024/04/23 23:41:28:083',5,259,56,55,0.9,0.07,0.5
2632,'2024/04/23 23:41:28:116',5,258,56,57,0.9,0.07,0.5
2633,'2024/04/23 23:41:28:150',5,258,56,57,0.9,0.07,0.5
2634,'2024/04/23 23:41:28:185',5,260,59,54,0.9,0.07,0.5
2635,'2024/04/23 23:41:28:227',5,260,59,54,0.9,0.08,0.5
2636,'2024/04/23 23:41:28:261',5,259,60,54,0.9,0.08,0.5
2637,'2024/04/23 23:41:28:297',5,259,60,56,0.9,0.08,0.5
2638,'2024/04/23 23:41:28:330',5,259,60,56,0.9,0.08,0.5
2639,'2024/04/23 23:41:28:372',5,259,60,56,0.9,0.08,0.5
2640,'2024/04/23 23:41:28:404',5,258,59,57,0.9,0.08,0.5
2641,'2024/04/23 23:41:28:437',5,261,61,53,0.9,0.08,0.5
2642,'2024/04/23 23:41:28:474',5,261,61,53,0.9,0.08,0.5
2643,'2024/04/23 23:41:28:507',5,260,61,55,0.9,0.08,0.5
2644,'2024/04/23 23:41:28:540',5,260,61,55,0.9,0.08,0.5
2645,'2024/04/23 23:41:28:574',5,261,61,54,0.9,0.08,0.5
2646,'2024/04/23 23:41:28:610',5,261,61,54,0.9,0.09,0.5
2647,'2024/04/23 23:41:28:645',5,262,61,53,0.9,0.09,0.5
2648,'2024/04/23 23:41:28:684',5,262,61,53,0.9,0.09,0.5
2649,'2024/04/23 23:41:28:722',5,262,62,52,0.9,0.12,0.5
2650,'2024/04/23 23:41:28:759',5,262,62,52,0.9,0.12,0.5
2651,'2024/04/23 23:41:28:798',5,260,62,56,0.9,0.12,0.5
2652,'2024/04/23 23:41:28:836',5,262,64,53,0.9,0.12,0.5
2653,'2024/04/23 23:41:28:870',5,262,64,53,0.9,0.12,0.5
2654,'2024/04/23 23:41:28:906',5,262,64,53,0.9,0.12,0.5
2655,'2024/04/23 23:41:28:942',5,262,64,53,0.9,0.12,0.5
2656,'2024/04/23 23:41:28:977',5,264,64,53,0.9,0.12,0.5
2657,'2024/04/23 23:41:29:010',5,264,64,53,0.9,0.12,0.5
2658,'2024/04/23 23:41:29:044',5,262,64,55,0.9,0.12,0.5
2659,'2024/04/23 23:41:29:077',5,262,64,55,0.9,0.12,0.5
2660,'2024/04/23 23:41:29:111',5,263,65,54,0.9,0.12,0.5
2661,'2024/04/23 23:41:29:144',5,263,65,54,0.9,0.12,0.5
2662,'2024/04/23 23:41:29:187',5,264,65,53,0.9,0.12,0.5
2663,'2024/04/23 23:41:29:234',5,264,65,53,0.9,0.12,0.5
2664,'2024/04/23 23:41:29:281',5,264,65,54,0.9,0.12,0.5
2665,'2024/04/23 23:41:29:329',5,265,67,52,0.9,0.13,0.5
2666,'2024/04/23 23:41:29:381',5,266,68,51,0.9,0.13,0.5
2667,'2024/04/23 23:41:29:426',5,266,68,51,0.9,0.13,0.5
2668,'2024/04/23 23:41:29:471',5,266,68,51,0.9,0.13,0.5
2669,'2024/04/23 23:41:29:509',5,265,68,53,0.9,0.14,0.5
2670,'2024/04/23 23:41:29:557',5,265,68,53,0.9,0.14,0.5
2671,'2024/04/23 23:41:29:606',5,265,69,52,0.9,0.14,0.5
2672,'2024/04/23 23:41:29:666',5,266,70,52,0.9,0.14,0.5
2673,'2024/04/23 23:41:29:730',5,266,71,52,0.9,0.14,0.5
2674,'2024/04/23 23:41:29:781',5,268,72,50,0.9,0.15,0.5
2675,'2024/04/23 23:41:29:854',5,268,72,50,0.9,0.15,0.5
2676,'2024/04/23 23:41:29:923',5,265,72,53,0.9,0.15,0.5
2677,'2024/04/23 23:41:29:987',5,268,74,51,0.9,0.15,0.5
2678,'2024/04/23 23:41:30:024',5,266,74,52,0.9,0.15,0.5
2679,'2024/04/23 23:41:30:061',5,266,74,52,0.9,0.15,0.5
2680,'2024/04/23 23:41:30:095',5,269,75,49,0.9,0.15,0.5
2681,'2024/04/23 23:41:30:128',5,269,75,49,0.9,0.15,0.5
2682,'2024/04/23 23:41:30:160',5,266,75,52,0.9,0.15,0.5
2683,'2024/04/23 23:41:30:194',5,266,75,52,0.9,0.15,0.5
2684,'2024/04/23 23:41:30:228',5,262,73,55,0.9,0.15,0.5
2685,'2024/04/23 23:41:30:262',5,262,73,55,0.9,0.15,0.5
2686,'2024/04/23 23:41:30:298',5,260,73,56,0.9,0.15,0.5
2687,'2024/04/23 23:41:30:330',5,260,73,56,0.9,0.15,0.5
2688,'2024/04/23 23:41:30:362',5,259,73,57,0.9,0.15,0.5
2689,'2024/04/23 23:41:30:394',5,259,73,57,0.9,0.15,0.5
2690,'2024/04/23 23:41:30:426',5,257,73,58,0.9,0.15,0.5
2691,'2024/04/23 23:41:30:460',5,257,73,58,0.9,0.15,0.5
2692,'2024/04/23 23:41:30:494',5,255,73,58,0.9,0.15,0.5
2693,'2024/04/23 23:41:30:533',5,255,73,58,0.9,0.15,0.5
2694,'2024/04/23 23:41:30:567',5,254,72,59,0.9,0.15,0.5
2695,'2024/04/23 23:41:30:604',5,254,72,59,0.9,0.15,0.5
2696,'2024/04/23 23:41:30:641',5,253,74,58,0.9,0.15,0.5
2697,'2024/04/23 23:41:30:674',5,253,74,58,0.9,0.15,0.5
2698,'2024/04/23 23:41:30:707',5,252,74,57,0.9,0.15,0.5
2699,'2024/04/23 23:42:42:313',6,243,97,62,0.9,0.5,0.5
2700,'2024/04/23 23:42:42:345',6,243,97,62,0.9,0.5,0.5
2701,'2024/04/23 23:42:42:378',6,242,96,64,0.9,0.5,0.5
2702,'2024/04/23 23:42:42:411',6,242,96,64,0.9,0.5,0.5
2703,'2024/04/23 23:42:42:447',6,242,96,63,0.9,0.5,0.5
2704,'2024/04/23 23:42:42:479',6,242,96,63,0.9,0.5,0.5
2705,'2024/04/23 23:42:42:513',6,242,98,62,0.9,0.5,0.5
2706,'2024/04/23 23:42:42:548',6,242,98,62,0.9,0.5,0.5
2707,'2024/04/23 23:42:42:590',6,242,96,64,0.9,0.5,0.5
2708,'2024/04/23 23:42:42:628',6,242,96,64,0.9,0.5,0.5
2709,'2024/04/23 23:42:42:661',6,242,97,62,0.9,0.5,0.5
2710,'2024/04/23 23:42:42:695',6,242,97,62,0.9,0.5,0.5
2711,'2024/04/23 23:42:42:729',6,242,96,64,0.9,0.5,0.5
2712,'2024/04/23 23:42:42:765',6,242,96,64,0.9,0.5,0.5
2713,'2024/04/23 23:42:42:804',6,242,95,65,0.9,0.5,0.5
2714,'2024/04/23 23:42:42:849',6,242,96,64,0.9,0.5,0.5
2715,'2024/04/23 23:42:42:882',6,242,96,64,0.9,0.5,0.5
2716,'2024/04/23 23:42:42:921',6,243,97,63,0.9,0.5,0.5
2717,'2024/04/23 23:42:42:962',6,243,97,63,0.9,0.5,0.5
2718,'2024/04/23 23:42:43:008',6,242,96,63,0.9,0.5,0.5
2719,'2024/04/23 23:42:43:046',6,242,96,63,0.9,0.5,0.5
2720,'2024/04/23 23:42:43:083',6,242,96,63,0.9,0.5,0.5
2721,'2024/04/23 23:42:43:119',6,242,96,64,0.9,0.5,0.5
2722,'2024/04/23 23:42:43:154',6,242,96,64,0.9,0.5,0.5
2723,'2024/04/23 23:42:43:187',6,241,96,66,0.9,0.5,0.5
2724,'2024/04/23 23:42:43:218',6,241,96,66,0.9,0.5,0.5
2725,'2024/04/23 23:42:43:249',6,242,96,64,0.9,0.5,0.5
2726,'2024/04/23 23:42:43:281',6,242,96,64,0.9,0.5,0.5
2727,'2024/04/23 23:42:43:312',6,242,98,63,0.9,0.5,0.5
2728,'2024/04/23 23:42:43:345',6,242,98,63,0.9,0.5,0.5
2729,'2024/04/23 23:42:43:374',6,243,97,63,0.9,0.5,0.5
2730,'2024/04/23 23:42:43:409',6,243,97,63,0.9,0.5,0.5
2731,'2024/04/23 23:42:43:442',6,242,97,64,0.9,0.5,0.5
2732,'2024/04/23 23:42:43:478',6,242,97,64,0.9,0.5,0.5
2733,'2024/04/23 23:42:43:510',6,242,97,65,0.9,0.5,0.5
2734,'2024/04/23 23:42:43:543',6,242,97,65,0.9,0.5,0.5
2735,'2024/04/23 23:42:43:576',6,242,96,64,0.9,0.5,0.5
2736,'2024/04/23 23:42:43:609',6,242,96,64,0.9,0.5,0.5
2737,'2024/04/23 23:42:43:644',6,242,96,64,0.9,0.5,0.5
2738,'2024/04/23 23:42:43:677',6,242,96,64,0.9,0.5,0.5
2739,'2024/04/23 23:42:43:708',6,242,98,63,0.9,0.5,0.5
2740,'2024/04/23 23:42:43:742',6,242,98,63,0.9,0.5,0.5
2741,'2024/04/23 23:42:43:777',6,241,96,65,0.9,0.5,0.5
2742,'2024/04/23 23:42:43:812',6,241,96,65,0.9,0.5,0.5
2743,'2024/04/23 23:42:43:843',6,242,97,63,0.9,0.5,0.5
2744,'2024/04/23 23:42:43:876',6,242,97,63,0.9,0.5,0.5
